"도시철도 역별 승강차실적(월)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"연도","기관","역명","호선","합계_승차인원","합계_하차인원","1월_승차인원","1월_하차인원","2월_승차인원","2월_하차인원","3월_승차인원","3월_하차인원","4월_승차인원","4월_하차인원","5월_승차인원","5월_하차인원","6월_승차인원","6월_하차인원","7월_승차인원","7월_하차인원","8월_승차인원","8월_하차인원","9월_승차인원","9월_하차인원","10월_승차인원","10월_하차인원","11월_승차인원","11월_하차인원","12월_승차인원","12월_하차인원"
"2024","부산교통공사","남산정역","3호선","151827","116314","151827","116314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","대저역","3호선","236705","209384","236705","209384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","덕천역","3호선","340269","321301","340269","321301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","만덕역","3호선","175685","188318","175685","188318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","망미역","3호선","139922","134428","139922","134428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","물만골역","3호선","110340","113160","110340","113160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","미남역","3호선","298165","279790","298165","279790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","배산역","3호선","123333","132700","123333","132700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","사직역","3호선","202545","202596","202545","202596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","숙등역","3호선","118048","110883","118048","110883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","연산동역","3호선","288195","267247","288195","267247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","종합운동장역","3호선","191578","192832","191578","192832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","체육공원역","3호선","26380","25840","26380","25840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","동래역","4호선","65760","70120","65760","70120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","수안역","4호선","110382","114014","110382","114014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","낙민역","4호선","49381","50915","49381","50915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","충렬사역","4호선","93787","98291","93787","98291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","명장역","4호선","89568","87559","89568","87559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","서동역","4호선","67316","71939","67316","71939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","금사역","4호선","54731","48228","54731","48228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","반여농산물시장역","4호선","54379","56514","54379","56514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","석대역","4호선","4708","3514","4708","3514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","영산대역","4호선","73358","72582","73358","72582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","윗반송역","4호선","74981","69502","74981","69502","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","고촌역","4호선","17227","14807","17227","14807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","안평역","4호선","57698","54891","57698","54891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산김해경전철","사상","부산김해경전철","251870","264118","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","괘법르네시떼","부산김해경전철","40589","40484","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","서부산유통지구","부산김해경전철","42732","43782","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","공항","부산김해경전철","163004","147670","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","덕두","부산김해경전철","35522","33390","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","등구","부산김해경전철","6626","6486","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","대저","부산김해경전철","181007","186838","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","평강","부산김해경전철","9936","10057","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","대사","부산김해경전철","14591","14361","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","불암","부산김해경전철","15195","14606","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","지내","부산김해경전철","30592","31705","","","","","","","","","","","","","","","","","","","","","","","",""
"2024","부산김해경전철","김해대학","부산김해경전철","30655","27283","","","","","","","","","","","","","","","","","","","","","","","",""
"2037","부산김해경전철","인제대","부산김해경전철","55950","52979","","","","","","","","","","","","","","","","","","","","","","","",""
"2038","부산김해경전철","김해시청","부산김해경전철","33264","31199","","","","","","","","","","","","","","","","","","","","","","","",""
"2039","부산김해경전철","부원","부산김해경전철","72970","78872","","","","","","","","","","","","","","","","","","","","","","","",""
"2040","부산김해경전철","봉황","부산김해경전철","58366","63989","","","","","","","","","","","","","","","","","","","","","","","",""
"2041","부산김해경전철","수로왕릉","부산김해경전철","75134","73609","","","","","","","","","","","","","","","","","","","","","","","",""
"2042","부산김해경전철","박물관","부산김해경전철","43579","43110","","","","","","","","","","","","","","","","","","","","","","","",""
"2043","부산김해경전철","연지공원","부산김해경전철","39824","37062","","","","","","","","","","","","","","","","","","","","","","","",""
"2044","부산김해경전철","장신대","부산김해경전철","61114","62600","","","","","","","","","","","","","","","","","","","","","","","",""
