운영상태,도로명전체주소,소재지전체주소,시설위치(지상/지하),시설면적(㎡),최대수용인원,위도(EPSG4326),경도(EPSG4326),좌표정보(X),좌표정보(Y)
사용중,부산광역시 동래구 복천로5번길 34 (우성베스토피아),부산광역시 동래구 복천동 500번지 1호,지하,5334.0,6465,35.20710800120852,129.08707991959213,1144464.061783,1691349.636025
사용중,"부산광역시 동래구 충렬대로428번가길 19 (안락동, 안락남흥아파트)",부산광역시 동래구 안락동 600번지 6호,지하,495.0,600,35.19487952454222,129.10559140438832,1146171.134541,1690020.394993
사용중,"부산광역시 동래구 명서로 168 (명장동, 명장제2동주민센터)",부산광역시 동래구 명장동 326번지 4호,지하,99.0,120,35.20799582086177,129.10246333789254,1145862.873098,1691470.586663
사용중지,"부산광역시 동래구 안연로109번길 23 (안락동, 봉생병원별관)",부산광역시 동래구 안락동 766번지 2호,지하,129.0,156,35.19696426674625,129.0964771672355,1145337.597843,1690238.254719
사용중,"부산광역시 동래구 충렬사로 39 (안락동, 동래화목타운)",부산광역시 동래구 안락동 962번지,지하,7684.0,9313,35.202620080216285,129.09756240361824,1145426.317511,1690867.153933
사용중,"부산광역시 동래구 석사북로95번길 48-26 (온천동, 현대그랜드빌라)",부산광역시 동래구 온천동 1220번지 1호,지하,248.0,300,35.207718045580386,129.0648844756465,1142442.483162,1691385.248662
사용중,"부산광역시 동래구 온천장로107번길 32 (온천동, 허심청)",부산광역시 동래구 온천동 137번지,지하,4760.0,5769,35.22069473137937,129.08258352364751,1144030.733781,1692850.07103
사용중지,"부산광역시 동래구 금강로 107 (온천동, 온천파크오피스텔)",부산광역시 동래구 온천동 208번지 2호,지하,1231.0,1492,35.218433260420014,129.07919442429875,1143726.253922,1692594.33135
사용중,"부산광역시 동래구 쇠미로235번길 9 (온천동, 온천화신아파트)",부산광역시 동래구 온천동 1129-2 온천화신아파트,지하,209.0,253,35.2111024379554,129.065125240544,1142458.4868516778,1691760.9704397954
사용중,부산광역시 동래구 명륜로112번길 131 (칠산동),부산광역시 동래구 칠산동 161번지 1호,지하,231.0,280,35.202288206072126,129.0899434661733,1144733.293258,1690819.219193
사용중,"부산광역시 동래구 충렬대로237번길 66 (복천동, 동림빌딩)",부산광역시 동래구 복천동 295번지 5호,지하,327.0,396,35.204346215849455,129.08471103991647,1144253.301438,1691039.872347
사용중,"부산광역시 동래구 쇠미로235번길 12 (온천동, 화인그린아파트)",부산광역시 동래구 온천동 1119 화인그린아파트,지하,1142.0,1384,35.2112482591452,129.065150858322,1142460.5639798052,1691777.180797835
사용중,"부산광역시 동래구 쇠미로119번길 85 (사직동, 유원아파트)",부산광역시 동래구 사직동 632-94 유원아파트,지하,330.0,400,35.20415330580901,129.0560201459136,1141641.738604,1690977.196021
사용중,"부산광역시 동래구 아시아드대로114번길 10 (사직동, 대륙코리아나아파트)",부산광역시 동래구 사직동 113번지 1호,지하,2388.5,2894,35.19484348447797,129.0677006444554,1142721.372915,1689961.321981
사용중,부산광역시 동래구 미남로 27 (사직동),부산광역시 동래구 사직동 133번지 9호,지하,300.0,363,35.196628227607775,129.07123325564666,1143039.874754,1690164.353948
사용중,"부산광역시 동래구 아시아드대로164번길 16 (사직동, 청호파크빌라)",부산광역시 동래구 사직동 432번지 2호,지하,126.0,152,35.19907487320301,129.06605403783578,1142564.059735,1690428.277943
사용중,"부산광역시 동래구 명서로 182 (명장동, 명장경동아파트)",부산광역시 동래구 명장동 326번지 4호,지하,187.0,226,35.207035864783585,129.1021307342222,1145834.312417,1691363.625156
사용중,"부산광역시 동래구 명서로 182 (명장동, 명장경동아파트)",부산광역시 동래구 명장동 326번지 4호,지하,193.0,233,35.207035864783585,129.1021307342222,1145834.312417,1691363.625156
사용중,"부산광역시 동래구 명서로 182 (명장동, 명장경동아파트)",부산광역시 동래구 명장동 326번지 4호,지하,462.0,560,35.207035864783585,129.1021307342222,1145834.312417,1691363.625156
사용중,"부산광역시 동래구 명서로 182 (명장동, 명장경동아파트)",부산광역시 동래구 명장동 326번지 4호,지하,462.0,560,35.207035864783585,129.1021307342222,1145834.312417,1691363.625156
사용중,"부산광역시 동래구 시실로 156 (명장동, 동남타워)",부산광역시 동래구 명장동 517번지 2호,지하,325.0,393,35.209603471922506,129.09747750236414,1145406.13467,1691641.589427
사용중,"부산광역시 동래구 충렬대로140번길 56 (온천동, 동영아파트)",부산광역시 동래구 온천동 1459번지 5호 동영아파트,지하,1855.0,2248,35.202858677530664,129.07534660841085,1143403.41759,1690861.327013
사용중,"부산광역시 동래구 금강로 127 (온천동, 온천제1동주민센터)",부산광역시 동래구 온천동 221번지 1호,지하,135.0,163,35.22001198603591,129.08019902034115,1143814.906632,1692770.889095
사용중,"부산광역시 동래구 동래로 141 (복천동, 호산나빌라)",부산광역시 동래구 복천동 201번지,지하,145.0,175,35.20499653472451,129.08664708861707,1144428.399765,1691114.814766
사용중,부산광역시 동래구 아시아드대로 111-1 (사직동),부산광역시 동래구 사직동 104번지 7호,지하,363.0,440,35.194493450781906,129.06610657941962,1142576.850902,1689920.210236
사용중,"부산광역시 동래구 안연로 84 (안락동, 안락석천아파트)",부산광역시 동래구 안락동 733번지 1호,지하,488.0,591,35.19479578493751,129.09821970462926,1145500.11406,1690000.288887
사용중,"부산광역시 동래구 충렬사로67번길 13 (명장동, 영산무지개타운)",부산광역시 동래구 명장동 25번지 1호,지하,1035.0,1254,35.205055219900004,129.09891306413186,1145544.932825,1691139.224111
사용중,부산광역시 동래구 충렬사로67번길 13 (영산무지개타운),부산광역시 동래구 명장동 25번지 1호,지하,119.0,144,35.205055219900004,129.09891306413186,1145544.932825,1691139.224111
사용중,"부산광역시 동래구 쇠미로31번길 34-0 (사직동, 동인고등학교)",부산광역시 동래구 사직동 981번지 90호,지하,1155.0,1400,35.19731346380227,129.05134427012925,1141227.910237,1690211.908287
사용중,부산광역시 동래구 충렬대로 84 (온천동),부산광역시 동래구 온천동 1423번지 8호,지하,670.0,812,35.20739003138318,129.0701468382344,1142922.101356,1691356.425228
사용중,부산광역시 동래구 안남로31번길 10 (중앙하이츠아파트),부산광역시 동래구 낙민동 91번지 2호,지하,731.0,886,35.19473820812773,129.0959008856605,1145289.095459,1689990.510165
사용중,"부산광역시 동래구 쇠미로129번길 67 (온천동, 온천대륙코리아나아파트)",부산광역시 동래구 온천동 1650번지,지하,403.0,488,35.20515775788705,129.0586741168677,1141881.597335,1691092.390443
사용중,"부산광역시 동래구 쇠미로129번길 62-12 (온천동, 새온천화신동영아파트)",부산광역시 동래구 온천동 1600번지 새온천화신동영아파트,지하,264.0,320,35.20518196448455,129.05919870776748,1141929.311181,1691095.824572
사용중,"부산광역시 동래구 쇠미로129번길 86 (온천동, 현대아파트)",부산광역시 동래구 온천동 1680번지,지하,680.0,824,35.20588661473853,129.0584889425026,1141863.472026,1691172.966327
사용중,부산광역시 동래구 복천로5번길 31 (동래복천현대아파트),부산광역시 동래구 복천동 446번지 1호,지하,4003.0,4852,35.20702839500313,129.08689475730716,1144447.346941,1691340.537313
사용중,"부산광역시 동래구 금강로 69 (온천동, 온천프라자)",부산광역시 동래구 온천동 435번지 1호,지하,3801.0,4607,35.2154044722691,129.07738307802467,1143566.719626,1692255.775467
사용중,부산광역시 동래구 미남로 75 (사직동),부산광역시 동래구 사직동 136번지 2호,지하,323.0,391,35.20054541771668,129.06978121265,1142900.811272,1690596.735709
사용중,"부산광역시 동래구 명장로20번길 90 (명장동, 삼성타운)",부산광역시 동래구 명장동 63-9 삼성타운,지하,5055.0,6127,35.202256961868315,129.10041241666238,1145686.426063,1690831.054081
사용중,"부산광역시 동래구 명장로20번길 90 (명장동, 삼성타운)",부산광역시 동래구 명장동 63-9 삼성타운,지하,410.0,496,35.202256961868315,129.10041241666238,1145686.426063,1690831.054081
사용중,"부산광역시 동래구 충렬사로 81 (명장동, 국제파크아파트)",부산광역시 동래구 명장동 26번지 24호,지하,1637.0,1984,35.205821442209064,129.10029292609187,1145669.180337,1691226.231676
사용중,부산광역시 동래구 안남로 36 (낙민동),부산광역시 동래구 낙민동 90번지 6호,지하,594.0,720,35.19428090009113,129.09606813527768,1145305.137586,1689940.032686
사용중,부산광역시 동래구 충렬대로200번길 25 (한진타운),부산광역시 동래구 수안동 666번지 1호,지하,416.0,504,35.20226955852603,129.0800916664278,1143836.435095,1690802.844335
사용중,"부산광역시 동래구 복천로 1 (복천동, 복산동주민센터)",부산광역시 동래구 복천동 564번지,지하,198.0,240,35.20572813539072,129.08608999858038,1144376.389569,1691195.150053
사용중,"부산광역시 동래구 명륜로207번길 26 (명륜동, 명륜동주민센터)",부산광역시 동래구 명륜동 700번지 200호,지하,281.0,340,35.21242473125483,129.08148639450496,1143945.479698,1691931.218017
사용중,부산광역시 동래구 충렬대로 190 (명륜동),부산광역시 동래구 명륜동 510번지 6호,지하,2165.0,2624,35.20308707842737,129.08062455109066,1143883.5056,1690894.290458
사용중,"부산광역시 동래구 쇠미로221번길 13 (온천동, 삼협아파트)",부산광역시 동래구 온천동 1133번지 2호,지하,733.0,888,35.21031582438749,129.06398653529658,1142356.206133,1691672.091579
사용중,부산광역시 동래구 쇠미로214번길 20 (온천동),부산광역시 동래구 온천동 1208번지 9호,지하,363.0,440,35.208874842108806,129.06512929083326,1142462.747924,1691513.904645
사용중,"부산광역시 동래구 안남로 47 (낙민동, 동래벽산아파트)",부산광역시 동래구 낙민동 92번지 9호,지하,1172.0,1420,35.19438793956033,129.09726398979168,1145413.826242,1689953.654092
사용중,"부산광역시 동래구 안남로 9 (낙민동, 동래우성아파트)",부산광역시 동래구 낙민동 83번지 1호,지하,809.0,980,35.194504469172394,129.09309878715996,1145034.38873,1689960.492051
사용중,"부산광역시 동래구 온천천로 273 (수안동, 수안조성하이츠)",부산광역시 동래구 수안동 32번지 3호,지하,230.0,278,35.19643629479489,129.08397431898877,1144200.217889,1690161.480285
사용중,"부산광역시 동래구 시실로107번길 151 (명장동, 동래종합사회복지관)",부산광역시 동래구 명장동 508번지 72호,지하,432.0,523,35.21111190846359,129.09860301239533,1145505.898005,1691810.545161
사용중,"부산광역시 동래구 쇠미로 37 (사직동, 삼정그린코아)",부산광역시 동래구 사직동 981-100 삼정그린코아,지하,3461.0,4195,35.19761823765111,129.0532141978033,1141397.626431,1690248.37103
사용중,"부산광역시 동래구 쇠미로 37 (사직동, 삼정그린코아)",부산광역시 동래구 사직동 981-100 예인유치원,지하,231.0,280,35.19761823765111,129.0532141978033,1141397.626431,1690248.37103
사용중,"부산광역시 동래구 쇠미로81번길 33 (사직동, 한신아파트)",부산광역시 동래구 사직동 597 한신아파트,지하,1354.0,1641,35.201556615788206,129.0541977973052,1141480.344493,1690686.591014
사용중,부산광역시 동래구 온천천로399번길 14 (동원로얄듀크),부산광역시 동래구 낙민동 94번지 1호,지하,1320.0,1600,35.1932716444915,129.09681604974696,1145375.031784,1689829.185608
사용중,"부산광역시 동래구 온천장로 20 (온천동, 신화타워아파트)",부산광역시 동래구 온천동 456번지 29호,지하,7379.0,8944,35.21408589849556,129.0792884229769,1143742.47601,1692112.28237
사용중,"부산광역시 동래구 충렬대로 487 (안락동, 안락SK아파트)",부산광역시 동래구 안락동 472번지 57호,지하,7377.0,8941,35.19478715116862,129.11133991811232,1146694.685135,1690018.620119
사용중,"부산광역시 동래구 명장로63번다길 6 (명장동, 명장일양타운)",부산광역시 동래구 명장동 461-1 명장일양타운,지하,1696.0,2055,35.20783474958572,129.10562350698456,1146150.838972,1691457.366078
사용중,"부산광역시 동래구 안남로 46 (낙민동, 한신아파트)",부산광역시 동래구 낙민동 93번지 1호,지하,1159.0,1404,35.19424107032636,129.09735770325807,1145422.620418,1689937.501318
사용중,"부산광역시 동래구 충렬사로51번길 21 (명장동, 새천년아파트)",부산광역시 동래구 명장동 585번지 37호,지하,1197.0,1450,35.20446540410474,129.0982872415206,1145489.013135,1691072.888329
