경도,위도,최대수용인원,도로명주소,대피소 종류,시설면적(㎡),운영상태
128.8556774147232,35.09365529650237,774,부산광역시 강서구 녹산산업중로 333 ,민방위,639.0,사용중지
128.9596247112445,35.21674607125062,499,부산광역시 강서구 대저로63번길 31 ,민방위,412.0,사용중
128.97358292511385,35.216385664121674,140,부산광역시 강서구 대저로171번나길 26 ,민방위,116.0,사용중
128.94734206357822,35.1407614813437,212,부산광역시 강서구 공항로361번길 26 ,민방위,175.0,사용중
128.90755855550552,35.08609450796113,13464,부산광역시 강서구 명지오션시티6로 2 ,민방위,11108.0,사용중
128.95438078317093,35.21338383598168,316,부산광역시 강서구 낙동북로 236 ,민방위,261.0,사용중
128.87898392769424,35.08754739269838,3220,부산광역시 강서구 신호산단3로 55 ,민방위,2657.0,사용중
128.89781906490725,35.08653668886439,3129,부산광역시 강서구 명지오션시티10로 16 ,민방위,2582.0,사용중
128.8979671301894,35.08674130808214,2927,부산광역시 강서구 명지오션시티10로 17 ,민방위,2415.0,사용중
128.95734175589877,35.18020125550992,2963,부산광역시 강서구 공항로811번길 10,민방위,2445.0,사용중
128.90075646298467,35.08824439534423,9166,"부산광역시 강서구 명지오션시티9로 36, 한국선급 ",민방위,7562.0,사용중
128.83832673369952,35.150846260568066,5333,부산광역시 강서구 과학산단2로20번길 69 ,민방위,4400.0,사용중
128.88233836996116,35.15459153637525,1461,부산광역시 강서구 가락대로 929 ,민방위,1206.0,사용중
128.9097264491308,35.097222474451364,3646,부산광역시 강서구 명지국제7로 77 ,민방위,3008.0,사용중
128.9025930545112,35.19462835434611,570,부산광역시 강서구 가락대로 1459 ,민방위,471.0,사용중
128.91608556436546,35.096168502396864,47360,부산광역시 강서구 명지국제7로 133,민방위,39072.0,사용중
128.905779845344,35.0972347702445,32820,부산광역시 강서구 명지국제7로 37,민방위,27077.0,사용중
128.876081867639,35.0875897934694,31126,부산광역시 강서구 신호산단3로 27 ,민방위,25679.0,사용중
128.876027222901,35.0858284413068,40260,부산광역시 강서구 신호산단4로 27 ,민방위,33215.0,사용중
128.876472450037,35.0834607618981,42130,부산광역시 강서구 신호산단5로 31 ,민방위,34758.0,사용중
128.874795486591,35.0815251750305,40292,부산광역시 강서구 신호산단1로 101 ,민방위,33241.0,사용중
129.0849084990431,35.17814678980945,280,"부산광역시 연제구 월드컵대로 41, 연산초등학교 ",민방위,231.0,사용중
129.08255438871697,35.18660036394812,400,부산광역시 연제구 반송로 10,민방위,330.0,사용중
129.08312948030976,35.18739691216208,801,부산광역시 연제구 반송로 21 ,민방위,661.0,사용중
129.08103436570894,35.19098227547767,801,부산광역시 연제구 중앙대로 1158 ,민방위,661.0,사용중
129.06650219913465,35.18356847390569,556,"부산광역시 연제구 해맞이로109번길 61, 거성중학교 ",민방위,459.0,사용중
129.06756823030705,35.178060862736025,280,"부산광역시 연제구 해맞이로 39, 거제초등학교 ",민방위,231.0,사용중
129.08093477818522,35.179855008575686,200,부산광역시 연제구 중앙천로73번길 13-20 ,민방위,165.0,사용중
129.07603050974024,35.18442880126765,1105,"부산광역시 연제구 거제천로124번길 15, 연산5동주민센터 ",민방위,912.0,사용중
129.07292484171924,35.18670265529808,680,부산광역시 연제구 거제대로214번길 6 ,민방위,561.0,사용중지
129.07292484171924,35.18670265529808,572,부산광역시 연제구 거제대로214번길 6-0 ,민방위,472.0,사용중지
129.07292484171924,35.18670265529808,480,부산광역시 연제구 거제대로214번길 6-0 ,민방위,396.0,사용중지
129.07292484171924,35.18670265529808,1149,부산광역시 연제구 거제대로214번길 6-0 ,민방위,948.0,사용중지
129.07292484171924,35.18670265529808,1173,부산광역시 연제구 거제대로214번길 6-0 ,민방위,968.0,사용중지
129.08163049268438,35.186008929712386,4006,부산광역시 연제구 중앙대로  1101 ,민방위,3305.0,사용중
129.08113351116663,35.18910169614464,1041,부산광역시 연제구 중앙대로 1138 ,민방위,859.0,사용중
129.08418170631785,35.18977838371511,80,부산광역시 연제구 세병로 15 ,민방위,66.0,사용중
129.07989889866425,35.19616262131612,11520,부산광역시 연제구 중앙대로  1217 ,민방위,9504.0,사용중
129.07990020254434,35.197194504593014,1682,부산광역시 연제구 중앙대로1226번길 4 ,민방위,1388.0,사용중
129.07994774564912,35.1740832494751,391,부산광역시 연제구 진남로 608-0 ,민방위,323.0,사용중
129.0920311088799,35.17264591982766,1280,부산광역시 연제구 연미로 14 ,민방위,1056.0,사용중
129.0920311088799,35.17264591982766,6404,부산광역시 연제구 연미로 14 ,민방위,5284.0,사용중
129.0920311088799,35.17264591982766,699,부산광역시 연제구 연미로 14 ,민방위,577.0,사용중
129.07652128419866,35.179609565727084,4391,부산광역시 연제구 중앙대로  1017 ,민방위,3623.0,사용중
129.10257984695855,35.190541398108046,1065,부산광역시 연제구 온천천남로 110 ,민방위,879.0,사용중
129.0719568316444,35.18574835490325,829,"부산광역시 연제구 거제대로 198, 101동 1층 ",민방위,684.0,사용중
129.0719568316444,35.18574835490325,893,"부산광역시 연제구 거제대로 198, 102동 1층 ",민방위,737.0,사용중
129.0719568316444,35.18574835490325,721,"부산광역시 연제구 거제대로 198, 103동 1층 ",민방위,595.0,사용중
129.0719568316444,35.18574835490325,957,"부산광역시 연제구 거제대로 198, 104동 1층 ",민방위,790.0,사용중
129.0719568316444,35.18574835490325,957,"부산광역시 연제구 거제대로 198, 105동 1층 ",민방위,790.0,사용중
129.0719568316444,35.18574835490325,415,"부산광역시 연제구 거제대로 198, 106동 1층 ",민방위,343.0,사용중
129.07116041188524,35.18404000960135,564,"부산광역시 연제구 거제대로178번길 6, 2동 1층 ",민방위,466.0,사용중
129.09167374332662,35.1910365950381,2403,부산광역시 연제구 과정로344번길 22 ,민방위,1983.0,사용중
129.10257984695855,35.190541398108046,721,부산광역시 연제구 온천천남로 110 ,민방위,595.0,사용중
129.1004424940035,35.18175680463327,200,부산광역시 연제구 토곡로 66 ,민방위,165.0,사용중
129.0839036261906,35.191405000007954,829,부산광역시 연제구 세병로 34 ,민방위,684.0,사용중
129.08153755746108,35.187264206774,400,부산광역시 연제구 중앙대로 1116 ,민방위,330.0,사용중
129.08162168317196,35.18696447003131,200,부산광역시 연제구 중앙대로 1114 ,민방위,165.0,사용중
129.10853160916258,35.18024794514842,1113,부산광역시 연제구 토현로 10-0 ,민방위,919.0,사용중
129.10853160916258,35.18024794514842,1121,부산광역시 연제구 토현로 10 ,민방위,925.0,사용중
129.10853160916258,35.18024794514842,1117,부산광역시 연제구 토현로 10 ,민방위,922.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,980,부산광역시 연제구 토현로 10 ,민방위,809.0,사용중
129.10853160916258,35.18024794514842,980,부산광역시 연제구 토현로 10 ,민방위,809.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,1286,부산광역시 연제구 토현로 10 ,민방위,1061.0,사용중
129.10853160916258,35.18024794514842,1113,부산광역시 연제구 토현로 10 ,민방위,919.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,721,부산광역시 연제구 토현로 10 ,민방위,595.0,사용중
129.10853160916258,35.18024794514842,432,부산광역시 연제구 토현로 10 ,민방위,357.0,사용중
129.10853160916258,35.18024794514842,1041,부산광역시 연제구 토현로 10 ,민방위,859.0,사용중
129.10257984695855,35.190541398108046,841,부산광역시 연제구 온천천남로 110 ,민방위,694.0,사용중
129.10257984695855,35.190541398108046,680,부산광역시 연제구 온천천남로 110 ,민방위,561.0,사용중
129.10257984695855,35.190541398108046,921,부산광역시 연제구 온천천남로 110 ,민방위,760.0,사용중
129.10257984695855,35.190541398108046,600,부산광역시 연제구 온천천남로 110 ,민방위,495.0,사용중
129.06833304963362,35.18891137007826,240,부산광역시 연제구 아시아드대로46번길 3 ,민방위,198.0,사용중
129.06972971271676,35.18045541202292,387,부산광역시 연제구 거제대로136번길 6-0 ,민방위,320.0,사용중
129.08196374491544,35.18666576080702,560,부산광역시 연제구 중앙대로 1108 ,민방위,462.0,사용중
129.09228533976574,35.17575023108672,212,부산광역시 연제구 쌍미천로16번길 17 ,민방위,175.0,사용중
129.10257984695855,35.190541398108046,1001,부산광역시 연제구 온천천남로 110 ,민방위,826.0,사용중
129.10257984695855,35.190541398108046,1041,부산광역시 연제구 온천천남로 110 ,민방위,859.0,사용중
129.10257984695855,35.190541398108046,813,부산광역시 연제구 온천천남로 110 ,민방위,671.0,사용중
129.10257984695855,35.190541398108046,856,부산광역시 연제구 온천천남로 110 ,민방위,707.0,사용중
129.08894228160165,35.17908847469774,200,부산광역시 연제구 쌍미천로 70 ,민방위,165.0,사용중
129.0813849962584,35.196004644860764,2407,부산광역시 연제구 명륜로 10 ,민방위,1986.0,사용중
129.10090387627594,35.1854637896514,753,"부산광역시 연제구 고분로 170, 부산경상대학교 ",민방위,622.0,사용중지
129.10194873472335,35.18244075124872,1157,부산광역시 연제구 토곡로 50-2 ,민방위,955.0,사용중
129.08427857801703,35.189954787202275,2804,부산광역시 연제구 세병로 16 ,민방위,2314.0,사용중
129.09316536674228,35.185067209379056,2355,부산광역시 연제구 고분로98번길 16 ,민방위,1943.0,사용중
129.08298119594485,35.18597205263387,160,부산광역시 연제구 고분로 5 ,민방위,132.0,사용중
129.06079967857076,35.188338170457605,2307,부산광역시 연제구 월드컵대로 343 ,민방위,1904.0,사용중
129.08557947481034,35.1765098165291,917,"부산광역시 연제구 월드컵대로 21, 한원 메디칼 빌딩 ",민방위,757.0,사용중
129.08160036918235,35.19036017788246,801,"부산광역시 연제구 중앙대로1150번길 15, 부산광역시장애인종합복지관 ",민방위,661.0,사용중
129.08312158318225,35.19062582602442,801,부산광역시 연제구 중앙대로1150번길 45 ,민방위,661.0,사용중
129.0882388765913,35.18041140382967,801,부산광역시 연제구 쌍미천로84번길 2 ,민방위,661.0,사용중
129.08932367299482,35.181251080053244,400,부산광역시 연제구 쌍미천로84번길 59-10 ,민방위,330.0,사용중
129.10459618290193,35.1853984631795,280,"부산광역시 연제구 고분로191번길 6, 부산광역시푸른도시가꾸기사업소 ",민방위,231.0,사용중
129.10576915195125,35.181320227915194,1602,부산광역시 연제구 토곡남로 11 ,민방위,1322.0,사용중
129.07959426259907,35.19836400451867,1402,부산광역시 연제구 중앙대로1226번길 30 ,민방위,1157.0,사용중
129.092379419174,35.19202089161059,5008,부산광역시 연제구 과정로344번길 50 ,민방위,4132.0,사용중
129.0889776442853,35.19324614291402,1201,부산광역시 연제구 온천천공원길 74 ,민방위,991.0,사용중
129.08215268598468,35.19103987078439,1201,"부산광역시 연제구 거제천로230번길 18, 부산광역시노인복지관 ",민방위,991.0,사용중
129.08268172026243,35.189476882229215,4006,부산광역시 연제구 거제천로230번길 53 ,민방위,3305.0,사용중
129.0808812064825,35.18979618108943,160,부산광역시 연제구 중앙대로 1146 ,민방위,132.0,사용중지
129.08697212693718,35.19038311148995,2287,"부산광역시 연제구 반송로 69, 하이트빌딩 ",민방위,1887.0,사용중
129.1079753148153,35.18380067000291,1738,부산광역시 연제구 고분로236번길 13 ,민방위,1434.0,사용중
129.0895591791896,35.17794766933775,1878,부산광역시 연제구 쌍미천로 58 ,민방위,1550.0,사용중
129.0859706730872,35.17538742869447,460,부산광역시 연제구 월드컵대로 9 ,민방위,380.0,사용중
129.07040390173265,35.186374835325786,1920,"부산광역시 연제구 아시아드대로 12, 거제교회 ",민방위,1584.0,사용중
129.0833825783209,35.1818808160227,1706,부산광역시 연제구 월드컵대로 83 ,민방위,1408.0,사용중
129.08389503758778,35.1879897354293,2323,부산광역시 연제구 반송로 29 ,민방위,1917.0,사용중
129.07595361899004,35.17928634958412,51169,부산광역시 연제구 중앙대로 1001 ,민방위,42215.0,사용중
129.10283772438171,35.18542114773632,240,부산광역시 연제구 고분로 188 ,민방위,198.0,사용중
129.10982161583135,35.18780027197072,560,부산광역시 연제구 좌수영로 291 ,민방위,462.0,사용중
129.06967961017588,35.18770971344691,6334,부산광역시 연제구 아시아드대로28번길 9 ,민방위,5226.0,사용중
129.0700118544006,35.190947185690305,2063,부산광역시 연제구 월드컵대로252번길 5 ,민방위,1702.0,사용중
129.06903054641043,35.18888976639895,4383,부산광역시 연제구 아시아드대로46번길 15 ,민방위,3616.0,사용중
129.094782147437,35.1846578160577,7444,부산광역시 연제구 고분로112번길 23 ,민방위,6142.0,사용중
129.10529464502915,35.18134605476139,11106,부산광역시 연제구 토곡남로 15 ,민방위,9163.0,사용중
129.08078124141517,35.188366605683804,1076,부산광역시 연제구 중앙대로 1129 ,민방위,888.0,사용중지
129.0671847631166,35.17693997853943,40936,부산광역시 연제구 해맞이로 23 ,민방위,33773.0,사용중
129.0897328755643,35.186250899214166,103,부산광역시 연제구 고분로67번길 13 ,민방위,85.0,사용중
129.06756834788158,35.180985091760775,288,부산광역시 연제구 해맞이로77번길 19 ,민방위,238.0,사용중
129.06757598295962,35.191212253241694,2403,부산광역시 연제구 아시아드대로  73 ,민방위,1983.0,사용중
129.0958068187964,35.17345495255998,5436,부산광역시 연제구 연수로  229 ,민방위,4485.0,사용중
129.08559983322488,35.17677078178604,9090,부산광역시 연제구 월드컵대로  23 ,민방위,7500.0,사용중
129.07384125408583,35.1885585541869,11808,부산광역시 연제구 월드컵대로  209 ,민방위,9742.0,사용중
129.07033193925272,35.1877218008447,344,부산광역시 연제구 아시아드대로22번길 19 ,민방위,284.0,사용중
129.09554192298776,35.18916745738775,1089,부산광역시 연제구 과정로294번길 10 ,민방위,899.0,사용중
129.0825883465451,35.19214660879672,5549,부산광역시 연제구 거제천로 233 ,민방위,4578.0,사용중
129.08366840844766,35.192379447158395,11244,부산광역시 연제구 세병로 44 ,민방위,9277.0,사용중
129.07820004074884,35.17666869603345,3844,부산광역시 연제구 연제로 12 ,민방위,3172.0,사용중
129.09976816484286,35.1904000703693,8438,부산광역시 연제구 안연로 33 ,민방위,6962.0,사용중
129.11518824839794,35.143753094947186,768,부산광역시 수영구 광안해변로 100 ,민방위,634.0,사용중
129.11518824839794,35.143753094947186,760,"부산광역시 수영구 광안해변로 100, 206동 ",민방위,627.0,사용중지
129.11518824839794,35.143753094947186,1323,"부산광역시 수영구 광안해변로 100, 208동 ",민방위,1092.0,사용중지
129.11518824839794,35.143753094947186,760,"부산광역시 수영구 광안해변로 100, 212동 ",민방위,627.0,사용중지
129.11518824839794,35.143753094947186,760,"부산광역시 수영구 광안해변로 100, 215동 ",민방위,627.0,사용중
129.11518824839794,35.143753094947186,760,"부산광역시 수영구 광안해변로 100, 216동 ",민방위,627.0,사용중지
129.11489720362317,35.14334538620853,1019,부산광역시 수영구 광안해변로 95 ,민방위,841.0,사용중
129.11518824839794,35.143753094947186,1089,"부산광역시 수영구 광안해변로 100, 101동 ",민방위,899.0,사용중
129.11518824839794,35.143753094947186,1000,"부산광역시 수영구 광안해변로 100, 102동 ",민방위,825.0,사용중지
129.11518824839794,35.143753094947186,560,"부산광역시 수영구 광안해변로 100, 302동 ",민방위,462.0,사용중
129.11518824839794,35.143753094947186,760,부산광역시 수영구 광안해변로 100 ,민방위,627.0,사용중지
129.11518824839794,35.143753094947186,560,"부산광역시 수영구 광안해변로 100, 303동 ",민방위,462.0,사용중
129.11518824839794,35.143753094947186,560,"부산광역시 수영구 광안해변로 100, 306동 ",민방위,462.0,사용중지
129.11518824839794,35.143753094947186,560,"부산광역시 수영구 광안해변로 100, 308동 ",민방위,462.0,사용중
129.11518824839794,35.143753094947186,560,"부산광역시 수영구 광안해변로 100, 310동 ",민방위,462.0,사용중
129.11518824839794,35.143753094947186,800,"부산광역시 수영구 광안해변로 100, 312동 ",민방위,660.0,사용중지
129.11518824839794,35.143753094947186,560,"부산광역시 수영구 광안해변로 100, 313동 ",민방위,462.0,사용중
129.11497351414272,35.14570804506806,1076,부산광역시 수영구 광안해변로 122 ,민방위,888.0,사용중
129.11518824839794,35.143753094947186,1323,"부산광역시 수영구 광안해변로 100, 209동 ",민방위,1092.0,사용중
129.1198428570494,35.16153909604079,320,부산광역시 수영구 감포로 33 ,민방위,264.0,사용중지
129.11295037698255,35.16150437173529,280,부산광역시 수영구 광일로9번길 13 ,민방위,231.0,사용중지
129.11421126370135,35.14744145762802,1143,"부산광역시 수영구 광안해변로 141, 2동 ",민방위,943.0,사용중
129.1275848987165,35.1578002079009,516,부산광역시 수영구 민락본동로11번길 18 ,민방위,426.0,사용중
129.1139141011963,35.16388780637783,472,부산광역시 수영구 광서로 5-3 ,민방위,390.0,사용중지
129.11532579158552,35.17294099530243,200,부산광역시 수영구 망미번영로74번길 88 ,민방위,165.0,사용중지
129.11562099763665,35.16370663247606,400,부산광역시 수영구 수영로652번길 22 ,민방위,330.0,사용중지
129.10963382101812,35.139208912943786,1810,부산광역시 수영구 광안해변로15번길 68 ,민방위,1494.0,사용중
129.11393158020005,35.1460372778808,507,부산광역시 수영구 광남로48번길 41 ,민방위,419.0,사용중
129.10846873321003,35.16445475071733,560,부산광역시 수영구 광서로 54 ,민방위,462.0,사용중
129.10846873321003,35.16445475071733,960,부산광역시 수영구 광서로 54 ,민방위,792.0,사용중
129.10846873321003,35.16445475071733,840,부산광역시 수영구 광서로 54 ,민방위,693.0,사용중
129.12131727722175,35.1689663603387,5579,부산광역시 수영구 수영로741번길 20 ,민방위,4603.0,사용중
129.11071731396157,35.140935978760865,2831,부산광역시 수영구 수영로408번길 54 ,민방위,2336.0,사용중
129.11184997545897,35.14655156884038,560,부산광역시 수영구 광남로 44 ,민방위,462.0,사용중지
129.12370195725592,35.15561522105782,643,부산광역시 수영구 민락수변로 1 ,민방위,531.0,사용중
129.1030472322294,35.16996669838063,6740,부산광역시 수영구 망미로30번길 23,민방위,5561.0,사용중
129.124869535866,35.157362302407506,219,부산광역시 수영구 민락로6번길 49,민방위,181.0,사용중
129.1071340973028,35.16284368907467,9730,부산광역시 수영구 광일로 63 ,민방위,8028.0,사용중
129.1071340973028,35.16284368907467,1037,부산광역시 수영구 광일로 63 ,민방위,856.0,사용중
129.1071340973028,35.16284368907467,1263,부산광역시 수영구 광일로 63 ,민방위,1042.0,사용중
129.1071340973028,35.16284368907467,1414,부산광역시 수영구 광일로 63 ,민방위,1167.0,사용중
129.10395568147777,35.17177151436928,320,부산광역시 수영구 연수로310번길 17 ,민방위,264.0,사용중
129.0997238598663,35.176492748302486,775,부산광역시 수영구 망미배산로70번길 45 ,민방위,640.0,사용중
129.09855721810175,35.17101905061514,307,부산광역시 수영구 금련로43번길 54 ,민방위,254.0,사용중
129.1085819109684,35.1626063342739,855,부산광역시 수영구 광일로 49 ,민방위,706.0,사용중
129.1085819109684,35.1626063342739,523,부산광역시 수영구 광일로 49 ,민방위,432.0,사용중
129.1085819109684,35.1626063342739,523,부산광역시 수영구 광일로 49 ,민방위,432.0,사용중
129.1085819109684,35.1626063342739,460,부산광역시 수영구 광일로 49 ,민방위,380.0,사용중
129.1085819109684,35.1626063342739,523,부산광역시 수영구 광일로 49 ,민방위,432.0,사용중
129.1085819109684,35.1626063342739,460,부산광역시 수영구 광일로 49 ,민방위,380.0,사용중
129.1085819109684,35.1626063342739,855,부산광역시 수영구 광일로 49 ,민방위,706.0,사용중
129.1085819109684,35.1626063342739,460,부산광역시 수영구 광일로 49 ,민방위,380.0,사용중
129.1085819109684,35.1626063342739,855,부산광역시 수영구 광일로 49 ,민방위,706.0,사용중
129.1119359404369,35.16232161259281,471,부산광역시 수영구 광일로 20 ,민방위,389.0,사용중지
129.11110264218462,35.16227163225104,240,부산광역시 수영구 광일로 27 ,민방위,198.0,사용중
129.1144115184745,35.151207600247204,1535,부산광역시 수영구 남천바다로21번길 51 ,민방위,1267.0,사용중
129.1276259857018,35.15649276678347,723,부산광역시 수영구 광안해변로312번길 11 ,민방위,597.0,사용중
129.1276259857018,35.15649276678347,360,부산광역시 수영구 광안해변로312번길 11 ,민방위,297.0,사용중
129.12601130107092,35.15607676020449,876,부산광역시 수영구 광안해변로294번길 7 ,민방위,723.0,사용중
129.12601130107092,35.15607676020449,723,부산광역시 수영구 광안해변로294번길 7 ,민방위,597.0,사용중
129.12601130107092,35.15607676020449,1212,부산광역시 수영구 광안해변로294번길 7 ,민방위,1000.0,사용중
129.1157327116562,35.1700924181967,480,부산광역시 수영구 연수로415번길 55 ,민방위,396.0,사용중
129.10774052479056,35.163071660133376,1191,부산광역시 수영구 광일로56번길 5 ,민방위,983.0,사용중
129.117292940062,35.169905383929326,328,부산광역시 수영구 수영로705번길 48 ,민방위,271.0,사용중
129.12165063688568,35.157479670733174,400,부산광역시 수영구 민락로27번길 3 ,민방위,330.0,사용중
129.10414435599918,35.17611687399699,740,부산광역시 수영구 망미배산로36번길 42 ,민방위,611.0,사용중
129.09766924304503,35.170612523338086,3911,부산광역시 수영구 금련로43번길 32 ,민방위,3227.0,사용중
129.1005867168324,35.172944471886545,227,부산광역시 수영구 연수로 274 ,민방위,188.0,사용중
129.1060123317382,35.17744452652113,160,부산광역시 수영구 과정로67번길 22 ,민방위,132.0,사용중
129.12612902886366,35.15678725776895,624,부산광역시 수영구 광안해변로 299 ,민방위,515.0,사용중
129.12401806846051,35.1547053890732,255,부산광역시 수영구 민락수변로 13 ,민방위,211.0,사용중
129.108273745221,35.16333402633484,467,부산광역시 수영구 광일로20번가길 70 ,민방위,386.0,사용중지
129.1130425073212,35.14612673687085,655,부산광역시 수영구 광남로48번길 24 ,민방위,541.0,사용중
129.10271988931788,35.17019076907064,343,부산광역시 수영구 망미로30번길 32 ,민방위,283.0,사용중
129.10322122902903,35.14211938110929,2956,부산광역시 수영구 황령대로 431 ,민방위,2439.0,사용중
129.09920756648054,35.1749686340411,421,부산광역시 수영구 망미배산로 86 ,민방위,348.0,사용중
129.10955735641804,35.163190832147265,547,부산광역시 수영구 광일로20번가길 46 ,민방위,452.0,사용중
129.1087095513801,35.14269530043647,8252,부산광역시 수영구 수영로  410 ,민방위,6808.0,사용중
129.11086495920938,35.148959082396644,11135,부산광역시 수영구 수영로  482 ,민방위,9187.0,사용중
129.12277041823984,35.15761361352634,248,부산광역시 수영구 민락로14번길 26 ,민방위,205.0,사용중지
129.11374954591426,35.1615954004347,3023,부산광역시 수영구 수영로 625 ,민방위,2494.0,사용중
129.12015108037932,35.16063042028684,688,부산광역시 수영구 감포로 23 ,민방위,568.0,사용중
129.1125856289689,35.15885069565914,196,부산광역시 수영구 장대골로 7 ,민방위,162.0,사용중
129.107860442823,35.153129827165536,236,부산광역시 수영구 수영로521번길 74 ,민방위,195.0,사용중
129.107860442823,35.153129827165536,236,부산광역시 수영구 수영로521번길 74 ,민방위,195.0,사용중
129.10948043289105,35.150471967176216,311,부산광역시 수영구 수영로497번길 34 ,민방위,257.0,사용중
129.10913479346422,35.15329165672901,443,부산광역시 수영구 호암로29번나길 18 ,민방위,366.0,사용중
129.1124256272801,35.155552910550945,295,부산광역시 수영구 수영로 557 ,민방위,244.0,사용중
129.11123678225343,35.154733093525486,320,부산광역시 수영구 수영로545번길 19 ,민방위,264.0,사용중
129.10728693154343,35.17574840855043,558,부산광역시 수영구 과정로 49 ,민방위,461.0,사용중
129.0987243493701,35.17070031526362,459,"부산광역시 수영구 연수로260번길 53, 흰돌실버타운 ",민방위,379.0,사용중
129.1228013337262,35.16661400316451,6328,부산광역시 수영구 수영로  769 ,민방위,5221.0,사용중
129.11313294758858,35.15713596800179,10000,부산광역시 수영구 수영로  576 ,민방위,8250.0,사용중
129.1147402595229,35.166003739586785,18552,부산광역시 수영구 수영로  677 ,민방위,15306.0,사용중
129.1307676573712,35.15920732245981,6933,부산광역시 수영구 광안해변로 418 ,민방위,5720.0,사용중
129.1330120954982,35.15737067440182,4333,부산광역시 수영구 광안해변로 386 ,민방위,3575.0,사용중
129.12095915187774,35.17013030948183,10000,부산광역시 수영구 수영로741번길 46,민방위,8250.0,사용중
129.10742008893797,35.171880599007444,4780,부산광역시 수영구 연수로  337 ,민방위,3944.0,사용중
129.11708094044974,35.17972770334903,2304,부산광역시 수영구 좌수영로 176 ,민방위,1901.0,사용중
129.1156569858459,35.18202903654399,2333,부산광역시 수영구 좌수영로 204 ,민방위,1925.0,사용중
129.11631017393563,35.18104095612335,2544,부산광역시 수영구 좌수영로 192 ,민방위,2099.0,사용중
129.11958957252926,35.161888335965926,1704,부산광역시 수영구 수영로636번길 85 ,민방위,1406.0,사용중
129.10662014643916,35.16308405800825,3372,부산광역시 수영구 광일로 70 ,민방위,2782.0,사용중
129.11532012125537,35.15343823286625,9160,부산광역시 수영구 수영로540번길 57 ,민방위,7557.0,사용중
129.11352154561914,35.16773258520368,7240,부산광역시 수영구 망미번영로38번길 104 ,민방위,5973.0,사용중
129.11095394009166,35.157778173776244,7184,부산광역시 수영구 장대골로19번길 31 ,민방위,5927.0,사용중
129.11215983418228,35.15692293416861,2167,부산광역시 수영구 장대골로7번길 45 ,민방위,1788.0,사용중
129.11117692477353,35.158853178204765,6387,부산광역시 수영구 장대골로19번길 7 ,민방위,5270.0,사용중
129.10529576903687,35.17311343330523,9000,부산광역시 수영구 연수로315번길 16 ,민방위,7425.0,사용중
129.10279806780005,35.1782041327161,9312,부산광역시 수영구 과정로85번길 70,민방위,7683.0,사용중
129.12305087969628,35.160443187747305,10808,부산광역시 수영구 광남로223번길 31 ,민방위,8917.0,사용중
129.12955139868595,35.16139406290494,1733,부산광역시 수영구 광안해변로 448 ,민방위,1430.0,사용중
129.10917630490866,35.14441279297351,212,부산광역시 수영구 수영로 429 ,민방위,175.0,사용중
129.1124672301082,35.14143369553318,4950,부산광역시 수영구 남천동로 41 ,민방위,4084.0,사용중
129.10158506004132,35.17010435673402,1647,부산광역시 수영구 망미로30번길 51 ,민방위,1359.0,사용중
129.11458172601894,35.15643071386628,4454,부산광역시 수영구 광안로 20 ,민방위,3675.0,사용중
129.1141087784533,35.156763913537134,1732,부산광역시 수영구 광안로 12 ,민방위,1429.0,사용중
129.11095535644557,35.15828404223126,4223,부산광역시 수영구 장대골로19번길 20 ,민방위,3484.0,사용중
129.10803692972644,35.17704173241776,581,부산광역시 수영구 망미번영로55번길 112 ,민방위,479.91,사용중
129.1185646840282,35.17400527786075,1438,부산광역시 수영구 수미로71번길 20 ,민방위,1187.0,사용중
129.1111389516313,35.17294465775944,21690,부산광역시 수영구 수미로14번길 35 ,민방위,17895.0,사용중
129.11285231299107,35.14463570010702,23166,부산광역시 수영구 남천동로 91,민방위,19112.0,사용중
129.11003552704327,35.15391650796077,28191,부산광역시 수영구 호암로29번길 50,민방위,23258.0,사용중
129.10832259027296,35.15743467654238,4795,부산광역시 수영구 호암로 45,민방위,3956.0,사용중
129.11504327194828,35.165076882888506,8265,"부산광역시 수영구 수영로666번길 6, 수영역 삼정그린코아 더시티 ",민방위,6819.0,사용중
129.11383836515796,35.16225951360328,2195,"부산광역시 수영구 수영로 631, 파스텔라 스튜디오 ",민방위,1811.0,사용중
128.9732712435384,35.14369871793061,393,부산광역시 사상구 장인로 35 ),민방위,325.0,사용중
