주소,세대수,위도,경도
부산광역시 기장군 기장읍 차성서로 51,458,35.2379443,129.2094329
부산광역시 기장군 기장읍 청강로 76,524,35.2388418,129.2228217
부산광역시 기장군 기장읍 차성로397번길 7,875,35.2543231,129.2128995
부산광역시 기장군 기장읍 차성서로 158-12,228,35.2472436,129.2114534
부산광역시 기장군 기장읍 차성동로 167-10,147,35.2529763,129.2163798
부산광역시 기장군 기장읍 차성동로116번길 12,148,35.2475789,129.2183899
부산광역시 기장군 기장읍 차성동로30번길 6,37,35.2401211,129.2168393
부산광역시 기장군 기장읍 대청로 7,239,35.2385554,129.2108387
부산광역시 기장군 기장읍 차성남로 8-18,158,35.2408092,129.2085433
부산광역시 기장군 기장읍 차성서로 61-15,56,35.2384655,129.2090383
부산광역시 기장군 기장읍 소정안길 68,1002,35.2070262,129.2052478
부산광역시 기장군 정관읍 정관3로 52,761,35.3284493,129.1702488
부산광역시 기장군 정관읍 정관로 513,455,35.3252093,129.1720298
부산광역시 기장군 정관읍 정관5로 75,655,35.3256788,129.1759745
부산광역시 기장군 정관읍 정관로 548,763,35.32144359999999,129.1727494
부산광역시 기장군 정관읍 정관4로 23,1533,35.3264844,129.1679836
부산광역시 기장군 정관읍 정관2로 40,690,35.3334187,129.1681057
부산광역시 기장군 장안읍 천산로 28,228,35.3328214,129.2844094
부산광역시 기장군 기장읍 대청로36번길 43,45,35.2357405,129.2141802
부산광역시 기장군 장안읍 천산로 28,148,35.3328214,129.2844094
부산광역시 기장군 기장읍 기장대로 67,284,35.2034514,129.2054678
부산광역시 기장군 정관읍 구연방곡로 10,588,35.3202426,129.1856887
부산광역시 기장군 철마면 고촌로44번길 16,1084,35.2415658,129.1682163
부산광역시 기장군 정관읍 정관2로 24,1301,35.3321326,129.1644563
부산광역시 기장군 일광읍 삼덕길 2,64,35.2709012,129.2289845
부산광역시 기장군 기장읍 차성로 461,620,35.256903,129.2190597
부산광역시 기장군 정관읍 방곡3로 11,444,35.3258208,129.1880987
부산광역시 기장군 기장읍 차성로 452,194,35.2550985,129.2191515
부산광역시 기장군 일광읍 이천10길 37,449,35.2693376,129.2358698
부산광역시 기장군 정관읍 정관1로 18,978,35.3387132,129.1639225
부산광역시 기장군 기장읍 차성로326번길 23,63,35.2468564,129.2164535
부산광역시 기장군 정관읍 산단4로 160,964,35.3211387,129.1927683
부산광역시 기장군 정관읍 정관2로 9,756,35.3340612,129.1637413
부산광역시 기장군 정관읍 정관4로 24,1758,35.3241099,129.1695991
부산광역시 기장군 정관읍 정관3로 51,911,35.3310229,129.1688288
부산광역시 기장군 정관읍 산단4로 139,1028,35.318861,129.189828
부산광역시 기장군 정관읍 정관5로 12,1249,35.3190984,129.1751695
부산광역시 기장군 정관읍 정관3로 23,1638,35.3298181,129.1658322
부산광역시 기장군 정관읍 산단2로 60,1128,35.3184633,129.1859233
부산광역시 기장군 정관읍 정관4로 68,464,35.32678,129.1742367
부산광역시 기장군 철마면 고촌로 11,474,35.238338,129.1708972
부산광역시 기장군 정관읍 모전1길 9,1500,35.3372432,129.1661737
부산광역시 기장군 정관읍 정관로 545,539,35.3230425,129.1746475
부산광역시 기장군 일광읍 이천11길 23,144,35.2689316,129.2374789
부산광역시 기장군 일광읍 이화로 23,84,35.2688019,129.2337939
부산광역시 기장군 정관읍 방곡로 39,560,35.3275331,129.189778
부산광역시 기장군 기장읍 기장대로 470,182,35.2372111,129.219019
부산광역시 기장군 정관로 350,1035,35.335776,129.1629367
부산광역시 기장군 기장읍 차성남로 23,64,35.2416324,129.2108157
부산광역시 기장군 장안읍 천산로 28,220,35.3328214,129.2844094
부산광역시 기장군 방곡로 29,426,35.3276324,129.1883923
부산광역시 기장군 철마면 고촌로 58,468,35.2392715,129.1679669
부산광역시 기장군 정관읍 가동3로 1,830,35.3277235,129.1805514
부산광역시 기장군 기장읍 배산로68번길 16-7,31,35.2485605,129.2114274
부산광역시 기장군 정관읍 모전로 41,1934,35.3383706,129.168574
부산광역시 기장군 기장읍 기장대로 82-8,549,35.2030815,129.2076445
부산광역시 기장군 정관읍 가동3로 19,258,35.3292214,129.1817205
부산광역시 기장군 정관읍 방곡리 407,431,35.3221621,129.1895661
부산광역시 기장군 기장읍 교리 368,37,35.2546282,129.2155881
부산광역시 기장군 기장읍 대변리 440-2,117,35.2257994,129.2274432
부산광역시 기장군 정관읍 방곡리 437,66,35.3211872,129.1878165
부산광역시 기장군 정관읍 달산리 1244,272,35.3209527,129.1959397
부산광역시 기장군 정관읍 방곡리 405,396,35.3237435,129.1889531
부산광역시 기장군 기장읍 대라리 905,37,35.2407822,129.2079916
부산광역시 기장군 기장군 정관읍 정관1로 51,856,35.3413813,129.1615777
부산광역시 기장군 일광읍 해빛로 39-15,488,35.2656179,129.2223973
부산광역시 기장군 일광읍 해빛로 29,1059,35.2651847,129.2240109
부산광역시 기장군 일광읍 해빛2로 21,913,35.26833730000001,129.2253701
부산광역시 기장군 일광읍 해빛2로 24,701,35.2677281,129.2272839
부산광역시 기장군 일광읍 해빛4로 1,653,35.2685784,129.2216016
부산광역시 기장군 일광읍 해빛1로 62,550,35.2619187,129.222688
부산광역시 기장군 일광읍 해빛3로 62,748,35.262449,129.2207838
부산광역시 기장군 일광읍 해빛5로 14,518,35.2597566,129.2198863
부산광역시 기장군 일광읍 해송1로 33,917,35.2692632,129.231064
부산광역시 기장군 기장읍 차성로436번길 46,165,35.2523591,129.2194239
부산광역시 기장군 일광읍 해빛5로 26,786,35.2603824,129.2207061
부산광역시 기장군 일광읍 해빛3로 43-1,412,35.2648241,129.2211752
부산광역시 기장군 기장읍 대변로 43-1,130,35.2303549,129.2231253
부산광역시 기장군 기장읍 대변로 43-1,728,35.2303549,129.2231253
부산광역시 기장군 장안읍 신좌천로 7,428,35.31373019999999,129.2419624
부산광역시 기장군 일광읍 해빛1로 61,999,35.262305,129.2239234
부산광역시 동래구 명륜로45번길 31 ,157,35.1985844,129.0823127
부산광역시 동래구 여고로135번길 27 ,152,35.200278,129.0765101
부산광역시 동래구 사직북로66,1000,35.198364,129.0592956
부산광역시 동래구 여고북로 141 ,100,35.201833,129.0723084
부산광역시 동래구 온천천로 83 ,50,35.211632,129.0802474
부산광역시 동래구 충렬대로218번길 54 ,120,35.1990469,129.0828216
부산광역시 동래구 금강로 28 ,432,35.2127558,129.0750792
부산광역시 동래구 충렬대로86번길 62 ,50,35.2040933,129.0698861
부산광역시 동래구 충렬대로202번길 14 ,216,35.2018954,129.0813608
부산광역시 동래구 사직북로48번길 25 ,300,35.20075569999999,129.0591025
부산광역시 동래구 온천천로253번길 9 ,117,35.1982202,129.0823823
부산광역시 동래구 명륜로75번길 31 ,424,35.2001462,129.0821324
부산광역시 동래구 충렬대로 314 ,552,35.1983194,129.0923267
부산광역시 동래구 명안로26번길 122 ,50,35.1980749,129.111169
부산광역시 동래구 여고북로 140 ,144,35.2011362,129.0728978
부산광역시 동래구 충렬대로202번길 37 ,118,35.2009024,129.0819587
부산광역시 동래구 온천천로 275 ,80,35.196524,129.0843944
부산광역시 동래구 충렬대로202번길 14 ,228,35.2018954,129.0813608
부산광역시 동래구 중앙대로1335번길 3 ,50,35.2060317,129.0774306
부산광역시 동래구 반송로354번길 10 ,47,35.2097563,129.1053722
부산광역시 동래구 반송로247번길 26 ,105,35.2033862,129.0989509
부산광역시 동래구 충렬대로202번길 77 ,139,35.1994659,129.0816622
부산광역시 동래구 반송로273번길 17 ,80,35.2045339,129.1002068
부산광역시 동래구 온천천로285번길 28 ,207,35.1957847,129.0863742
부산광역시 동래구 여고북로123번길 23 ,120,35.2021378,129.0708765
부산광역시 동래구 충렬대로322번길 29 ,54,35.1977494,129.0939669
부산광역시 동래구 동래로159번길 58-7,40,35.2060233,129.0911112
부산광역시 동래구 명서로 160 ,220,35.20889349999999,129.1016957
부산광역시 동래구 충렬대로359번길 6 ,32,35.1981219,129.0981507
부산광역시 동래구 명륜로45번길 38 ,20,35.1990382,129.0824399
부산광역시 동래구 수안로 12 ,24,35.1953795,129.0878437
부산광역시 동래구 수안로 38-1 ,26,35.1969927,129.0863527
부산광역시 동래구 금강공원로 37 ,84,35.2184723,129.0805827
부산광역시 동래구 수안로 39 ,59,35.197412,129.0855212
부산광역시 동래구 여고북로 39 ,50,35.2011285,129.0675145
부산광역시 동래구 동래로53번길 16 ,48,35.2116244,129.0807136
부산광역시 동래구 반송로341번길 48-7 ,45,35.2111028,129.1025796
부산광역시 동래구 온천천로301번길 57 ,30,35.1969328,129.0848976
부산광역시 동래구 반송로273번길 19 ,40,35.2046605,129.0999534
부산광역시 동래구 중앙대로1301번길 30,22,35.2033473,129.0743142
부산광역시 동래구 충렬대로457번길 72 ,190,35.1987533,129.1096536
부산광역시 동래구 여고로113번길 14 ,40,35.1991628,129.0754182
부산광역시 동래구 명서로 137 ,61,35.2105378,129.1021912
부산광역시 동래구 안락로 103 ,42,35.1994016,129.1085293
부산광역시 동래구 명안로17번길 17 ,30,35.1980983,129.1034063
부산광역시 동래구 명장로20번길 53 ,48,35.2035329,129.1016715
부산광역시 동래구 명장로20번길 39 ,24,35.204201,129.1018965
부산광역시 동래구 동래로152번길 9 ,86,35.2036699,129.0874871
부산광역시 동래구 사직북로28번길 199,100,35.2052424,129.066764
부산광역시 동래구 온천천로 311 ,21,35.1946258,129.0874639
부산광역시 동래구 사직북로50번길 33 ,80,35.2013142,129.0588879
부산광역시 동래구 명륜로75번길 57 ,55,35.2004914,129.081149
부산광역시 동래구 명장로 81 ,21,35.2036837,129.1095269
부산광역시 동래구 온천천로301번길 31 ,36,35.1961393,129.0852688
부산광역시 동래구 명장로64번길 36 ,80,35.203135,129.1071289
부산광역시 동래구 안락로 109 ,96,35.1993419,129.1094554
부산광역시 동래구 수안로 14 ,60,35.1956352,129.0876788
부산광역시 동래구 반송로273번길 2 ,380,35.2053527,129.1009641
부산광역시 동래구 아시아드대로161번길 62 ,30,35.1975062,129.0621095
부산광역시 동래구 낙민로 7 ,130,35.1993601,129.0912236
부산광역시 동래구 동래로 61 ,70,35.2100334,129.0810646
부산광역시 동래구 명장로 85 ,80,35.2034512,129.1097771
부산광역시 동래구 명장로 89 ,24,35.2032052,129.1100065
부산광역시 동래구 수안로 44 ,60,35.1969927,129.0863527
부산광역시 동래구 온천천로 307 ,20,35.1948119,129.0871069
부산광역시 동래구 쇠미로 109 ,210,35.2024371,129.0578683
부산광역시 동래구 쇠미로71번길 5 ,160,35.1997497,129.0536163
부산광역시 동래구 명안로72번길 34 ,88,35.2025815,129.105636
부산광역시 동래구 명장로63번길 114 ,48,35.2088205,129.1053437
부산광역시 동래구 아시아드대로134번길 62 ,20,35.1968084,129.0694788
부산광역시 동래구 낙민로 13 ,80,35.1989119,129.0912888
부산광역시 동래구 충렬대로376번길 7 ,24,35.1968958,129.0996022
부산광역시 동래구 충렬대로238번가길 58 ,180,35.1987307,129.0865751
부산광역시 동래구 낙민로 17 ,115,35.1984258,129.0906859
부산광역시 동래구 아시아드대로170번길 14 ,73,35.1996132,129.0660911
부산광역시 동래구 쇠미로 95 ,165,35.2022895,129.0568917
부산광역시 동래구 중앙대로1307번길 14 ,45,35.2041089,129.0769898
부산광역시 동래구 쇠미로 93 ,141,35.2023364,129.0559329
부산광역시 동래구 쇠미로 209-3 ,80,35.2088247,129.0633576
부산광역시 동래구 여고북로33번가길 13 ,30,35.2013846,129.0682526
부산광역시 동래구 여고로127번길 68 ,70,35.2015429,129.0757866
부산광역시 동래구 쇠미로 91 ,160,35.2015404,129.0561481
부산광역시 동래구 안락로101번길 16 ,360,35.200492,129.1085315
부산광역시 동래구 명안로46번길 10,440,35.2006302,129.1050355
부산광역시 동래구 중앙대로1301번길 12 ,78,35.2035811,129.0744772
부산광역시 동래구 동래로57번길 4 ,157,35.2111258,129.081398
부산광역시 동래구 충렬대로107번길 54 ,1536,35.2085195,129.0753896
부산광역시 동래구 명안로46번마길 39 ,129,35.2015757,129.1073143
부산광역시 동래구 여고로127번길 65 ,160,35.20135690000001,129.0751435
부산광역시 동래구 시실로 202 ,174,35.2060933,129.0993469
부산광역시 동래구 온천천로337번길 32 ,40,35.1956947,129.0892693
부산광역시 동래구 반송로339번길 8 ,230,35.2100306,129.1029977
부산광역시 동래구 온천천로431번길 42 ,170,35.1935609,129.1000109
부산광역시 동래구 명서로 140 ,144,35.209906,129.1016706
부산광역시 동래구 안락로101번길 35 ,150,35.2009758,129.1069199
부산광역시 동래구 명서로112번길 82 ,80,35.2088149,129.1005437
부산광역시 동래구 복천로5번길 34 ,744,35.2068423,129.0880384
부산광역시 동래구 옥봉로14번길 11 ,40,35.2101084,129.1071153
부산광역시 동래구 충렬대로428번가길 19 ,140,35.1951162,129.1055702
부산광역시 동래구 충렬사로 39 ,793,35.203628,129.0965121
부산광역시 동래구 아시아드대로255번가길 8-9 ,145,35.208417,129.0669077
부산광역시 동래구 쇠미로235번길 9 ,210,35.2108973,129.064626
부산광역시 동래구 아시아드대로255번가길 8-9 ,109,35.208417,129.0669077
부산광역시 동래구 명장로63번다길 6 ,149,35.2080262,129.1061413
부산광역시 동래구 충렬대로140번길 56 ,215,35.2029145,129.0747483
부산광역시 동래구 쇠미로235번길 12 ,126,35.2114549,129.0646711
부산광역시 동래구 아시아드대로114번길 10 ,97,35.1946375,129.0677635
부산광역시 동래구 명서로 182 ,335,35.2076534,129.101829
부산광역시 동래구시실로156,127,35.2091806,129.0977541
부산광역시 동래구 안연로 84 ,148,35.1951864,129.0984689
부산광역시 동래구 쇠미로119번길 85 ,236,35.2041542,129.0554468
부산광역시 동래구 충렬사로67번길 13 ,186,35.2049767,129.0986054
부산광역시 동래구 안남로31번길 10 ,330,35.1949882,129.0964579
부산광역시 동래구 중앙대로1335번길 63 ,63,35.2074292,129.073969
부산광역시 동래구 쇠미로129번길 62-12 ,464,35.2047943,129.0599699
부산광역시 동래구 쇠미로129번길 86 ,227,35.2063077,129.058931
부산광역시 동래구 아시아드대로114번길 10 ,183,35.1946375,129.0677635
부산광역시 동래구 낙민로 14 ,144,35.1991526,129.0898311
부산광역시 동래구 복천로5번길 31 ,370,35.2073129,129.0863411
